SYMBOL,K_O,K12,K21,K22,K24,K25,K4,K7,T2D_D,T2D102,T2D106,T2D11,T2D3,T2D61,T2D66,T2D78
ENSG00000252404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252408,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000252409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252427,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252438,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
ENSG00000252441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252461,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000252473,0.0,1.0,7.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0
ENSG00000252517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000252580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000252601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252677,0.0,0.0,0.0,0.0,1.95253,0.0,0.0,0.0,0.0,0.445484,0.0,0.0,0.0,0.608955,2.52848,2.68983
ENSG00000252682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000252692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252719,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
ENSG00000252722,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSG00000252727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252774,0.0,2.0,0.0,0.726344,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.87464,1.0
ENSG00000252777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ENSG00000252778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252800,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0
ENSG00000252824,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252904,10.0,4.0,10.0,3.0,4.0,6.0,0.0,3.0,6.0,3.0,3.0,0.0,4.0,0.0,10.0,4.0
ENSG00000252920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252992,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000252993,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000253013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000253028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253041,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000253049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253059,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
ENSG00000253060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000253065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253085,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253092,0.0,1.00243,0.0,1.65789,0.0,1.54464,0.0,4.51846,0.0,2.68993,2.06188,1.07551,1.62115,0.0,1.39103,3.59008
ENSG00000253100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000253102,0.0,0.0,0.0,1.25765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20373
ENSG00000253104,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253105,6.02993,15.0,19.4993,7.34682,3.0372,9.11849,8.13549,2.03604,6.009,4.0,6.06489,0.0,2.09266,0.0,13.2288,14.2844
ENSG00000253106,53.7215,24.4284,32.0435,44.3056,57.1266,61.9814,27.0,38.9044,43.8186,20.4147,36.0562,3.0,35.8402,3.0,99.8388,81.6783
ENSG00000253107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253108,2.22684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.05101,0.0,1.0,0.0,0.0,0.0
ENSG00000253110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253112,6.0,18.0,8.0,9.0,2.0,10.0,5.0,8.0,16.0,7.0,7.0,1.0,7.0,0.0,22.0,11.0
ENSG00000253115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253116,3.00628,1.58619,1.02356,6.0029,0.0,4.10833,0.0,1.34377,9.01699,3.0,4.15592,0.0,1.0,0.0,2.00065,2.25044
ENSG00000253118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000253122,0.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0
ENSG00000253123,9.0,4.22636,11.2759,4.26874,2.02218,5.28133,1.9999989999999999,6.0,2.03211,0.0,6.009,0.0,3.16307,0.0,11.07481,3.017689
ENSG00000253125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
ENSG00000253130,6.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
ENSG00000253134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253139,6.0,3.0,8.0,0.0,5.0,1.0,3.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0
ENSG00000253141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.00279,0.0
ENSG00000253142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253144,16.4725,0.0,3.1717,6.19547,0.0,2.10472e-06,0.0,13.4935,1.89355,2.19894,1.24481,0.0,2.77563,1.39412,8.4923,5.77853
ENSG00000253153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253154,16.0,13.37275,11.998,12.27126,11.79748,16.100740000000002,12.016924,13.11247,16.15323,7.2083200000000005,5.4618,7.0,1.0,2.0,15.683810000000001,6.48013
ENSG00000253155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253165,3.0,5.0,6.0,6.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,7.0,1.0,7.0,6.0
ENSG00000253166,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
ENSG00000253168,23.6143,3.51121,40.4432,3.79503,2.0,9.24169,4.95275,10.8627,19.7733,8.85158,10.8977,0.0,6.24666,0.0,8.05763,11.1798
ENSG00000253170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000253171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.00518,0.0
ENSG00000253172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253174,0.0,0.0,0.58508,0.0,2.80939,0.308271,0.0,2.96032,3.07807,0.0,0.0,0.0,10.7001,3.0,2.315814,1.96288
ENSG00000253175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000253176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000253180,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
ENSG00000253181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000253183,3.31091,4.19989,12.3158,14.4071,8.10073,10.7585,2.15668,7.07604,6.71348,3.7469,8.97613,0.0,3.30022,0.0,8.14783,3.94981
ENSG00000253184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000253186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000253189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253190,4.0,1.0,13.0,3.0,4.0,8.0,2.0,2.0,6.0,0.0,3.0,2.0,4.0,1.0,3.0,8.0
ENSG00000253194,73.0,45.2869,72.9833,38.0,27.3845,50.6812,27.0453,37.0,24.0,10.0,30.3731,3.0,17.0,9.0,72.5563,57.4385
ENSG00000253195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253196,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0
ENSG00000253197,13.02186,8.0,9.1307,9.00582,9.0,2.0,5.0413,0.0,8.0,1.0,5.11616,0.0,4.0,1.00359,4.00207,6.0012
ENSG00000253198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253200,55.547,38.5217,28.4132,26.6752,16.2911,43.2194,37.0103,29.8291,34.3198,6.20236,23.1933,1.10347,26.5064,0.0,44.9896,68.9219
ENSG00000253204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253205,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
ENSG00000253206,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.07861
ENSG00000253207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253214,0.0,4.54041,13.01434,4.050750000000001,0.0,6.15181,1.0,4.0,0.0,0.0,7.00000023445,0.0,2.0,1.0,9.086210000000001,10.92219
ENSG00000253215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSG00000253220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
ENSG00000253223,0.0,0.0,0.0,1.01094,0.0,0.0,0.0,3.03706,0.0,0.0,3.01484,0.0,0.0,0.0,0.0,0.0
ENSG00000253225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000253227,14.16775,8.40823,26.7695,15.75069,14.6186,12.20083,12.393640000000001,18.88175,8.04948,10.35197,13.85,0.0,6.93675779,1.0,18.42274,17.56547
ENSG00000253232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253235,6.0,3.0,4.0,5.0,1.0,4.0,0.0,9.0,9.0,1.0,4.0,0.0,1.0,1.0,4.0,8.0
ENSG00000253237,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253238,8.58453,21.47371,30.38233,12.54892,10.88443,11.79118,13.351890000000001,13.918429999999999,12.262360000000001,11.3082565,4.158939999999999,1.0,7.29222,4.12043,20.61339,27.35852
ENSG00000253244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253260,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000253262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
ENSG00000253266,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253269,10.0,12.0,13.0,8.0,6.0,15.0,6.0,10.0,3.0,3.0,7.0,0.0,3.0,0.0,18.0,12.0
ENSG00000253270,0.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,6.0,4.0
ENSG00000253271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253273,17.0,3.21851,14.2478,11.0,2.0,11.6752,1.0,4.0,3.0,2.70221,7.66592,0.0,12.0,0.0,17.1597,7.46874
ENSG00000253275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000253282,12.1742,5.60166,29.9553,13.8475,4.55863,12.7009,6.90445,1.0,14.2867,6.34106,4.63505,0.0,1.02251,0.0,24.7483,11.6947
ENSG00000253283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ENSG00000253284,11.271,13.2856,38.6248,13.8762,2.56678,11.1793,9.46185,7.02283,3.53921,4.02964,17.0444,1.78257,4.4619,2.0076,21.8134,25.729
ENSG00000253286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253287,4.0,1.0,6.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0
ENSG00000253288,2.19992,1.04212,0.0,1.6337,0.0,1.13647,0.0,4.02337,0.0,2.32275,1.16999,3.71714,1.09156,0.0,3.7737,1.24
ENSG00000253290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
ENSG00000253297,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253300,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ENSG00000253307,20.0,10.0,3.0,6.0,19.0,8.0,1.0,0.0,5.0,0.0,12.0,2.0,1.0,0.0,45.0,43.0
ENSG00000253308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000253312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253317,17.463,18.2771,17.1406,8.56522,8.0,21.4015,10.311,24.8245,16.0,14.0,19.0,0.0,7.11146,2.0,20.3665,24.8967
ENSG00000253319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253322,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07157
ENSG00000253330,9.0,14.0,36.0,8.0,22.0,6.0,7.0,12.0,32.0,5.0,8.0,4.0,10.0,2.0,10.0,19.0
ENSG00000253331,3.0,0.0,5.34156,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.09081,0.0,3.0,0.0,3.23425,0.0
ENSG00000253333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76399,0.0,0.0,0.0,0.0,2.79786,1.36709
ENSG00000253334,0.0,0.0,0.0,0.0,2.26056,2.11748,0.0,1.167,0.0,0.0,1.00625,0.0,3.41978,0.0,0.0,3.0
ENSG00000253335,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253336,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000253339,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000253340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253344,2.0,1.0,8.0,5.0,2.0,4.0,0.0,3.0,4.0,6.0,3.0,0.0,8.0,0.0,7.6287,6.0
ENSG00000253346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253347,15.0,3.0,6.0,0.0,2.0,5.0,1.0,6.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0
ENSG00000253348,8.61534,7.67764,14.1156,2.234445,2.0,7.37092,0.0,8.46771,3.0566199999999997,10.52935,10.18146,0.0,0.0,0.0,9.78582,5.8248500000000005
ENSG00000253354,4.0,8.0,7.0,2.0,2.0,6.0,3.0,4.0,4.0,0.0,8.0,0.0,2.0,1.0,5.0,3.0
ENSG00000253356,0.0,0.0,0.0,2.33972,0.0,0.0,0.0,0.0,0.0,0.0,1.68429,0.0,0.0,0.0,2.13034,0.0
ENSG00000253357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000253358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000253361,0.0,3.66574,6.040229999999999,2.5927100000000003,1.01515,3.20925,0.0,0.0,5.17278,8.06298,2.67192,0.0,2.16085,0.506081,3.80026,2.10498
