,case_sample_1,case_sample_2,case_sample_3,case_sample_4,case_sample_5,case_sample_6,case_sample_7,case_sample_8,case_sample_9,case_sample_10,case_sample_11,case_sample_12,case_sample_13,case_sample_14,case_sample_15,case_sample_16,case_sample_17,case_sample_18,case_sample_19,case_sample_20,case_sample_21,case_sample_22,case_sample_23,case_sample_24,case_sample_25,control_sample_1,control_sample_2,control_sample_3,control_sample_4,control_sample_5,control_sample_6,control_sample_7,control_sample_8,control_sample_9,control_sample_10,control_sample_11,control_sample_12,control_sample_13,control_sample_14,control_sample_15,control_sample_16,control_sample_17,control_sample_18,control_sample_19,control_sample_20,control_sample_21,control_sample_22,control_sample_23,control_sample_24,control_sample_25,control_sample_26,control_sample_27,control_sample_28,control_sample_29,control_sample_30,control_sample_31,control_sample_32,control_sample_33
RAB29,458.837632685321,420.006377037783,413.767220478385,553.520927444018,349.562938508089,410.023750345498,412.447233459573,345.970007429204,661.141636078104,465.219357013944,522.532923767859,571.454905122844,538.115852571737,587.361470525849,561.952941842098,528.139558299897,595.812106104815,483.376454415192,458.266692301978,719.996129356283,673.746616745755,559.417413420427,500.983089824918,583.45467739635,428.806051248925,515.242791672275,547.621095065421,638.559029558234,438.916661933506,438.499690096,504.581495368321,476.36396445573,565.115883465063,568.180789249276,401.623278385017,360.645628040289,401.87214902167,505.025059712809,435.612164428345,522.296431491401,335.702257130428,443.854400589035,408.256459435092,578.093094820362,447.419745531917,753.685783221542,826.404724497991,569.265932234886,515.695880919334,403.426453477624,653.283934094966,441.48490769197,464.210108970376,592.204473489182,536.994296891287,452.962510178623,419.402413878942,551.465524907527
SLC41A1,45.0764243253907,42.7682733798265,64.1499566633156,16.8462890961223,42.438951000982,37.3427823629779,58.2735494683855,46.1293343238938,31.774935292118,34.8352658633629,41.275709944688,11.7057801794251,28.3218869774598,42.9986435231222,30.0888189332777,32.3797243696706,5.62086892551713,64.9311655184586,40.0427206865806,21.1452607740465,46.3780524668542,23.61177394307,49.0092153089594,28.4018271333411,46.5480253000478,32.1039941695697,26.2333458713974,30.9404890610691,31.4213270287968,25.0882907268855,13.5458119561965,42.568694696044,25.3208746155425,28.7472423132074,52.8085971578915,25.945728635992,70.7774829620254,27.3874761232543,33.8041185799774,37.7888891001531,62.8837081080053,35.3640091526223,40.1336858427718,28.8609260651618,42.4669588979446,26.5541467851668,24.8344130763463,22.3640187663705,28.2173217861522,22.6009217634523,17.8737054471947,26.0264028552035,41.9466965937087,39.225175142256,42.554265036668,18.9297765447783,37.2523102147962,39.5923966600276
PM20D1,10.7645192418844,10.9662239435453,16.0374891658289,6.01653182004367,11.1681450002584,17.1776798869699,13.5971615426233,1.0,4.45964004099902,15.7320555511962,11.4166857293818,3.19248550347958,1.0,13.7595659273991,4.42482631371731,3.93807458550047,5.62086892551713,66.7348090050824,2.96612745826523,6.34357823221395,14.3350343988458,4.84344080883487,9.07578061277026,6.49184620190654,7.05273110606785,2.63147493193195,1.0,8.55800761263612,8.83724822684911,5.45397624497512,5.92629273083599,12.1624841988697,11.5094884616102,10.7097569402145,45.8600975318531,15.5674371815952,15.5950386187514,1.64324856739526,7.68275422272214,20.2440477322249,5.80464997920049,11.5474315600399,29.0623242309727,8.74573517126115,7.58338551749011,6.77978215791492,3.69874237307285,4.06618523024919,10.2166165087793,5.65023044086308,5.36211163415841,2.89182253946705,20.9733482968543,4.78355794417756,6.079180719524,1.0,6.69704453299707,14.1401416642956
LOC284581,1.0,31.8020494362812,6.41499566633156,19.2529018241398,7.8177015001809,2.98742258903824,56.3310978194394,34.5970007429204,3.34473003074926,29.2166745950786,31.6154374044419,1.0,1.0,42.9986435231222,29.2038536705342,2.62538305700032,1.0,64.9311655184586,5.19072305196415,1.0,88.5399183458126,1.0,29.9500760221418,24.3444232571495,12.6949159909221,1.0,1.0,3.94984966737052,6.87341528754931,1.0,1.69322649452457,47.9742432288749,4.6037953846441,35.5112993280798,20.8454988781151,2.5945728635992,10.7965651975971,1.0,1.0,17.5448413679282,1.0,15.8777183950549,15.2231222162238,20.1151908939006,1.0,1.12996369298582,12.6814024219641,34.5625744571181,1.94602219214843,1.13004608817262,31.2789845325907,1.0,22.3715715166446,2.87013476650654,1.0,1.0,29.2995698318622,11.3121133314364
SLC26A9,3.36391226308886,1.0,21.650610373869,1.20330636400873,15.6354030003618,17.1776798869699,3.88490329789237,1.0,1.0,3.37115476097061,2.63461978370349,1.0,1.0,1.71994574092489,1.0,1.31269152850016,1.0,66.7348090050824,5.19072305196415,3.17178911610697,1.68647463515833,1.81629030331307,10.8909367353243,2.43444232571495,11.2843697697086,1.57888495915917,3.27916823392468,1.0,3.9276658785996,1.0,3.38645298904913,1.35138713320774,13.8113861539323,3.38202850743617,34.7424981301918,4.32428810599867,27.591222171637,1.09549904493017,3.07310168908885,13.4960318214832,1.0,1.44342894500499,30.4462444324475,1.0,1.0,1.0,1.0,4.06618523024919,1.0,1.0,1.0,1.0,20.9733482968543,2.87013476650654,1.0,2.70425379211118,1.25569584993695,1.0
AVPR1B,1.34556490523554,1.0,4.81124674974867,1.0,1.0,1.49371129451912,1.0,1.0,1.0,1.0,2.63461978370349,1.0,1.0,1.0,1.0,1.31269152850016,1.0,16.2327913796146,1.0,1.05726303870232,1.0,1.81629030331307,2.72273418383108,1.0,1.41054622121357,1.0,1.0,1.0,1.0,1.09079524899502,1.0,1.0,2.30189769232205,1.12734283581206,12.507299326869,1.0,10.7965651975971,1.0,1.0,2.69920636429665,1.0,1.44342894500499,1.38392020147489,1.0,1.0,1.0,1.05678353516367,1.0,1.0,1.0,1.78737054471947,1.92788169297804,1.0,1.0,2.02639357317467,4.05638068816678,1.0,1.0
C1orf186,17.4923437680621,10.9662239435453,24.0562337487433,12.0330636400873,15.6354030003618,24.6462363595654,18.7770326064798,11.5323335809735,22.2982002049951,12.3609007902256,22.8333714587636,6.38497100695915,42.4828304661897,21.4993217615611,12.3895136784085,15.3147344991685,22.4834757020685,36.072869732477,31.8858701763512,16.9162086192372,12.6485597636875,14.5303224265046,15.4288270417094,7.30332697714485,15.5160084333493,25.2621593465467,16.3958411696234,11.1912407242165,18.6564129233481,33.8146527188457,30.4780769014422,29.0548233639665,24.1699257693815,16.9101425371808,23.6248987285304,25.0808710147923,31.1900772375027,13.6937380616271,28.4261906240719,14.8456350036316,30.9581332224026,14.4342894500499,22.1427232235982,20.9897644110268,23.5084951042193,12.429600622844,15.3233612598732,10.165463075623,17.5141997293359,12.4305069698988,11.6179085406765,32.7739887806266,23.7697947364349,22.9610781320523,38.5014778903187,10.8170151684447,14.6497849159311,22.6242266628729
CTSE,22.2018209363865,12.0628463378998,24.8581082070348,14.4396763681048,17.8690320004135,26.1399476540846,5.82735494683855,23.0646671619469,3.90218503587414,131.475035677854,19.3205450804923,24.4757221933434,42.4828304661897,12.0396201864742,6.19475683920423,10.5015322280013,22.4834757020685,34.2692262458531,13.3475735621935,12.6871564644279,10.11884781095,7.2651612132523,39.9334346961891,13.7951731790514,23.9792857606307,18.4203245235236,22.9541776374727,7.89969933474103,26.5117446805473,4.36318099598009,15.2390384507211,14.8652584652852,24.1699257693815,4.50937134324823,20.8454988781151,25.945728635992,47.9847342115427,16.4324856739526,16.1337838677165,59.3825400145263,28.0558082328024,25.2600065375873,62.27640906637,18.3660438596484,11.3750782762352,7.90974585090074,7.92587651372754,3.04963892268689,14.1086608930761,12.4305069698988,29.4916139878712,40.4855155525387,34.9555804947572,15.3073854213682,19.5884712073551,32.4510455053342,44.7864853144179,22.6242266628729
SRGAP2,111.68188713455,66.893966055626,138.72428128442,30.0826591002184,81.5274585018865,88.128966376628,93.8851630323989,80.7263350668142,33.4473003074926,100.010924575461,80.7950067002403,71.2988429110438,141.609434887299,78.2575312120824,48.6730894508904,140.89555739235,50.5878203296541,93.7894613044402,83.0515688314265,70.8366235930558,62.3995615008584,52.0669886949748,64.4380423506688,74.6562313219252,70.5273110606785,33.6828791287289,49.1875235088702,86.8966926821514,72.6618187540927,78.5372579276417,61.8027670501467,89.1915507917111,59.8493400003733,45.6573848503883,107.006894240991,86.4857621199735,89.9713766466425,84.9011759820883,56.8523812481438,120.114683211201,126.734857879211,132.073748467957,110.713616117991,74.3387489557198,107.68407434836,44.6335658729399,26.9479801466736,32.5294818419935,63.245721244824,66.6727192021843,70.601136516419,80.0070902585884,68.5129377697242,88.9741777617027,77.6784203050289,43.2680606737789,72.8303592963431,65.0446516557596
IKBKE,234.801075963603,297.184668870076,228.534220613062,227.424902797651,198.7929810046,234.512673239502,352.231232342242,357.502341010177,231.343827126824,325.878293560492,237.115780533314,172.394217187897,240.736039308409,190.0540043722,287.613710391625,247.223571200863,252.939101648271,245.295514180844,206.145858349434,248.456814095046,378.613555593046,155.59553598382,220.541468890317,202.870193809579,167.855000324415,180.519180330532,150.841738760535,297.555341608579,203.25670921753,217.06825455001,260.756880156783,283.115604407022,206.019843462823,281.272037535108,202.89618908032,210.160401951536,213.532067241365,184.043839548269,290.408109618897,232.131747329512,329.897607151228,215.792627278246,207.588030221233,232.636555555547,327.602254355573,327.689470965888,209.243139962407,121.985556907476,260.76697374789,280.251429866809,197.504445191501,219.778512999496,181.769018572738,202.822856833129,247.895480451701,182.537130967505,300.529873418244,265.834663288756
MIR6769B,1.0,1.0,1.60374891658289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09079524899502,1.0,1.0,1.0,1.0,1.38969992520767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0165463075623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RASSF5,1722.3230787015,1296.20767012705,1794.59503765625,1424.71473498634,1566.89074353626,1493.71129451912,1427.70196197545,1533.80036626947,1119.36965029075,2039.54863038722,1427.96392276729,1536.64968900817,1345.28963142934,1246.10068930008,1230.98668047616,1682.43297569437,1225.34942576273,1062.34601362145,1555.73385186011,1545.7185625828,1063.32225746733,1976.72928010573,1777.94542204169,1926.45536041576,1479.66298605304,1154.16490514535,1337.90063944127,1462.10268520499,1296.12973993787,1519.47778185007,1322.40989222369,1838.56219472914,1353.51584308536,941.894939320973,1374.41322603039,1532.52770476593,1475.53057700494,2168.54035943927,1613.37838677165,1272.67580076587,1789.76707692015,1420.33408188491,1502.93733880173,1326.72802548032,1399.89296652867,1059.9059440207,881.885860094084,1525.83600765101,1224.5344644094,1578.67438517714,1457.60067921873,1293.60861598826,1501.69173805477,1264.77272044055,1286.08445444152,1807.79366002633,1700.63074609794,1139.69541814222
EIF2D,189.724651638212,298.281291264431,145.941151409043,233.441434617695,195.442537504522,158.333397219027,183.885422766906,184.517337295575,246.952567270321,134.846190438824,196.718277183194,211.768205064145,339.862643729518,184.034194278963,257.524891458347,165.836696433853,224.834757020685,257.92101858721,152.014032236093,205.109029508251,231.047025016692,160.438976792655,202.389907664777,202.058713034341,165.033907881988,242.621988724125,186.912589333707,213.950190315903,233.696119776676,173.436444590209,271.762852371193,179.73448871663,208.321741155145,271.689623430706,236.248987285304,197.18753763354,171.545424806265,167.063604351851,220.495046192125,217.28611232588,169.302291060014,186.202333905644,204.820189818284,208.148497076015,197.168023454743,271.191286316597,306.467225197465,177.895603823402,266.118534776298,195.497973253862,171.587572293069,202.427577762694,243.29084024351,202.822856833129,220.201434951647,170.367988903005,176.215984274485,251.694521624461
DYRK3,45.0764243253907,37.2851614080539,38.4899739979893,8.42314454806114,53.6070960012404,33.6085041266802,18.1295487234977,80.7263350668142,16.1661951486214,52.8147579218729,29.8590242153062,25.5398840278366,84.9656609323795,20.6393488910987,9.73461789017808,35.8802351123377,5.62086892551713,36.072869732477,24.4705515306882,16.9162086192372,21.0809329394792,18.7683331342351,34.487966328527,25.1559040323878,39.49529419398,16.8414395643645,52.4666917427949,6.58308277895086,39.276658785996,17.4527239839204,25.3983974178685,32.4332911969859,27.6227723078646,9.58241410440248,29.1836984293611,70.9183249383782,65.9790095408712,35.0559694377655,29.9627414686163,68.8297622895645,47.404641496804,33.9205802076173,47.0532868501462,20.1151908939006,20.4751408972233,13.5595643158298,14.2665777247096,22.3640187663705,29.1903328822264,23.7309678516249,31.2789845325907,33.7379296271156,48.9378126926601,9.56711588835513,36.475084317144,37.8595530895566,49.8092687141657,36.7643683271684
MAPKAPK2,441.345288917259,313.634004785394,458.672190142706,297.216671910157,369.665599508554,407.03632775646,362.590974469955,380.567008172124,200.126346839831,412.404599092071,379.385248853302,356.494214555219,453.150191639357,352.588876889602,320.357425113133,384.181054007713,303.526921977925,290.38660134644,324.049424815476,398.588165590776,324.646367267979,380.210103493537,368.476692878472,361.108944981051,349.815462860966,274.725982893695,298.404309287146,420.000681297065,403.567669026109,471.22354756585,302.240929272635,354.739122467033,374.058375002333,283.526723206732,293.226684218818,454.050251129861,394.674438889938,501.190813055553,298.090863841619,377.888891001531,440.185956756037,625.004733187161,543.880639179631,397.056376775256,491.403381533359,328.819434658873,252.571264904117,232.789104431766,358.554588903348,453.148481357219,368.198332212211,385.576338595607,356.546921046524,387.468193478383,376.909204610488,452.962510178623,374.197363281211,288.458889951629
IL10,5.38225962094218,4.3864895774181,3.20749783316578,4.81322545603494,8.93451600020674,1.49371129451912,3.88490329789237,1.0,12.8214651178722,5.61859126828435,7.02565275654264,4.25664733797277,1.0,1.71994574092489,1.0,2.62538305700032,1.0,23.44736532611,2.22459559369892,5.28631519351162,4.21618658789584,4.23801070773051,4.53789030638513,2.43444232571495,1.41054622121357,4.21035989109111,3.27916823392468,1.0,2.9457494089497,3.27238574698507,4.23306623631142,1.0,6.90569307696615,3.38202850743617,15.2866991772844,6.91886096959788,7.1977101317314,1.64324856739526,3.84137711136107,13.4960318214832,1.93488332640016,13.7125749775474,8.30352120884933,2.62372055137835,3.79169275874506,1.69494553947873,5.28391767581836,5.08273153781148,1.45951664411132,3.39013826451785,5.36211163415841,6.74758592542312,6.99111609895144,3.82684635534205,1.35092904878311,4.05638068816678,1.0,1.0
IL19,1.0,1.0,14.433740249246,1.20330636400873,4.46725800010337,1.0,1.0,1.0,1.0,1.12371825365687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.2327913796146,2.22459559369892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.97492483368526,1.0,2.18159049799005,1.0,1.0,8.05664192312717,1.12734283581206,18.0660990276997,1.72971524239947,8.39732848701997,1.0,1.0,8.09761909288994,1.0,1.0,11.0713616117991,1.0,1.0,1.0,1.0,1.0165463075623,1.45951664411132,1.13004608817262,1.0,1.0,8.38933931874173,1.0,2.02639357317467,1.0,1.0,1.0
IL20,2.01834735785332,1.0,4.81124674974867,1.0,3.35044350007753,2.24056694177868,1.0,1.0,1.0,1.0,1.0,1.06416183449319,1.0,1.0,1.0,1.0,1.0,16.2327913796146,1.0,1.05726303870232,1.68647463515833,1.21086020220872,1.0,1.0,1.0,1.0,3.27916823392468,1.0,2.9457494089497,1.0,1.0,1.35138713320774,3.45284653848307,1.69101425371809,5.55879970083068,2.5945728635992,2.39923671057713,1.0,1.0,4.04880954644497,1.0,1.0,9.68744141032422,1.0,1.0,1.0,1.0,1.0,1.0,1.13004608817262,1.0,1.0,1.39822321979029,1.0,1.35092904878311,1.0,1.0,1.0
IL24,28.2568630099464,41.671650985472,31.2731038733663,20.4562081881485,36.8548785008528,36.5959267157184,60.2160011173317,57.6616679048673,28.4302052613687,33.7115476097061,36.006470377281,13.8341038484115,28.3218869774598,31.8189962071104,38.9384715607123,20.1279367703358,11.2417378510343,41.4838001923485,26.6951471243871,14.8016825418325,53.1239510074875,17.5574729320264,28.1349198995878,21.9099809314346,47.9585715212614,30.5251092104106,6.55833646784936,29.6238725052789,24.5479117412475,21.8159049799005,23.7051709233439,42.568694696044,20.7170792308984,43.4026991787642,40.3012978310225,26.8105862571918,33.5893139480799,13.6937380616271,37.6454956913385,17.5448413679282,63.8511497712054,28.8685789000998,27.6784040294978,33.2337936507924,31.0918806217095,27.1191286316597,19.0221036329461,20.3309261512459,46.2180270635252,29.381198292488,12.5115938130363,17.3509352368023,39.1502501541281,30.6147708427364,45.2561231342342,14.8733958566115,38.5080060647332,28.2802833285911
FCMR,253.6389846369,256.609640278959,210.091108072359,160.039746413162,261.334593006047,273.349166896999,326.331877022959,369.034674591151,409.729428766785,201.14556740458,214.28240907455,146.85433316006,453.150191639357,265.731616972895,192.922427278075,182.026558618689,297.906053052408,223.651792341357,227.650282421856,105.726303870232,220.928177205742,166.493277803699,252.306701035013,191.509462956243,293.393614012423,332.092136409812,259.05429048005,159.310603250611,184.600296294181,123.259863136438,187.948140892227,231.087199778524,147.321452308611,262.107209326303,170.933090800543,166.052663270349,265.115656518773,152.822116767759,245.848135127108,149.805953218464,417.934798502435,164.550899730569,112.097536319466,153.924939014196,142.567647728814,168.364590254887,170.142149161351,195.176891051961,260.76697374789,108.484424464571,106.348547410808,154.230535438243,184.565465012318,147.333584680669,218.175041378473,166.311608214838,270.393173019757,333.707343277375
PIGR,2.01834735785332,1.0,11.2262424160802,1.20330636400873,4.46725800010337,4.48113388355735,3.23741941491031,1.0,1.0,1.0,1.75641318913566,1.0,1.0,1.0,1.0,2.18781921416693,5.62086892551713,34.2692262458531,8.15685051022939,1.0,1.0,1.0,11.7985147966013,1.62296155047663,8.46327732728142,1.0,3.27916823392468,2.63323311158034,1.9638329392998,1.0,3.38645298904913,1.0,4.6037953846441,3.9456999253422,13.8969992520767,2.5945728635992,20.3935120399056,1.0,1.53655084454443,4.04880954644497,1.0,1.44342894500499,13.8392020147489,1.0,1.0,2.25992738597164,1.0,1.0,2.43252774018554,2.26009217634523,1.0,1.92788169297804,9.78756253853202,1.0,2.02639357317467,1.0,1.0,1.0
FCAMR,1.34556490523554,1.0,8.01874458291445,1.0,10.0513305002326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.8582957859816,2.22459559369892,1.0,1.0,1.21086020220872,1.0,1.0,5.64218488485428,1.0,1.0,1.0,1.9638329392998,1.0,1.0,1.35138713320774,6.90569307696615,1.0,23.6248987285304,1.72971524239947,11.9961835528857,1.0,1.0,10.7968254571866,1.0,1.0,22.1427232235982,1.0,1.0,1.12996369298582,1.05678353516367,1.0,1.0,1.13004608817262,1.0,1.0,8.38933931874173,1.0,1.0,1.0,1.0,2.82802833285911
C1orf116,15.4739964102088,8.7729791548362,35.2824761648236,7.21983818405241,26.8035480006202,18.671391181489,9.06477436174886,23.0646671619469,1.11491001024975,19.1032103121668,7.02565275654264,6.38497100695915,1.0,3.43989148184978,4.42482631371731,16.6274260276687,11.2417378510343,50.5020176254678,8.15685051022939,11.6298934257256,10.9620851285292,7.87059131435666,10.8909367353243,8.11480775238317,26.8003782030578,4.21035989109111,9.83750470177403,7.89969933474103,6.87341528754931,1.09079524899502,8.46613247262284,6.75693566603872,18.4151815385764,5.07304276115425,36.1321980553994,24.2160133935926,33.5893139480799,8.76399235944137,4.60965253363328,24.2928572786698,40.6325498544034,17.3211473400599,38.7497656412969,13.1186027568917,12.8917553797332,3.95487292545037,4.22713414065469,3.04963892268689,5.35156102840818,10.1704147935535,4.46842636179867,20.2427577762694,19.575125077064,5.74026953301308,9.45650334148178,16.2255227526671,10.0455667994956,8.48408499857733
